"CustomerId","Name","CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited"
"C15645517","Ramesh Gupta","850","Spain","Male","22","2","0.0","2","1","1","9684.52","0"
"C15649744","Rohit Bose","628","France","Female","51","3","123981.31","2","1","1","40546.15","0"
"C15604304","Suresh Das","539","Germany","Female","34","4","91622.42","1","1","1","136603.42","0"
"C15784092","Pooja Chopra","732","France","Male","36","7","126195.81","1","1","1","133172.48","0"
"C15585198","Anurag Rao","715","France","Male","41","4","94267.9","1","0","1","152821.12","1"
"C15624347","Pooja Joshi","651","France","Male","40","4","0.0","2","1","1","147715.83","0"
"C15621687","Shiva Menon","813","France","Male","34","0","0.0","2","1","0","43169.15","0"
"C15689081","Vikram Patel","692","France","Male","29","4","0.0","1","1","0","76755.99","1"
"C15813168","Shiva Verma","756","Germany","Female","39","3","100717.85","3","1","1","73406.04","1"
"C15604295","Kavita Menon","543","France","Male","36","6","0.0","2","1","0","176728.28","0"
"C15724127","Anjali Nair","790","France","Female","26","4","141581.71","2","0","0","98309.27","0"
"C15673055","Anjali Verma","494","Spain","Male","38","7","0.0","2","1","1","6203.66","0"
"C15768201","Pooja Gupta","850","France","Female","39","2","148586.64","1","1","1","176791.27","0"
"C15782219","Rahul Menon","703","Spain","Male","29","9","0.0","2","1","0","50679.48","0"
"C15746410","Rahul Nair","432","Spain","Male","38","7","0.0","2","1","0","150580.88","0"
"C15780144","Priya Menon","512","Germany","Female","32","2","123403.85","2","1","0","80120.19","0"
"C15590476","Vikram Patel","589","France","Male","28","7","0.0","2","1","0","151645.96","0"
"C15624293","Vikram Bajpai","514","France","Female","46","3","106511.85","1","1","0","55072.32","0"
"C15618182","Rahul Verma","678","France","Female","38","2","0.0","2","0","0","115068.99","0"
"C15660316","Nitin Iyer","420","Germany","Female","34","1","135549.9","1","0","0","149471.13","1"
"C15678886","Pooja Bajpai","679","Germany","Male","38","7","110555.37","2","1","0","46522.68","0"
"C15616330","Ramesh Patel","595","France","Male","31","4","0.0","2","1","0","189995.86","0"
"C15592229","Nitin Menon","713","France","Female","52","0","185891.54","1","1","1","46369.57","1"
"C15798424","Harish Mishra","833","Germany","Male","59","1","130854.59","1","1","1","30722.52","1"
"C15714750","Ramesh Iyer","690","France","Female","42","3","92578.14","2","0","0","70810.6","0"
"C15648800","Shiva Iyer","731","Germany","Female","21","8","132312.06","1","1","0","106663.46","1"
"C15626147","Anurag Rao","608","France","Female","62","8","144976.5","1","0","0","175836.03","1"
"C15626608","Pooja Mishra","479","Spain","Male","48","5","87070.23","1","0","1","85646.41","0"
"C15723250","Anurag Singh","519","France","Male","42","8","0.0","2","1","1","101485.72","0"
"C15592583","Kavita Pandey","731","France","Female","47","1","115414.19","3","0","0","191734.67","1"
"C15759381","Harish Bose","617","Spain","Male","61","7","91070.43","1","1","1","101839.77","0"
"C15585241","Amit Patel","756","Spain","Male","29","2","117412.19","2","1","0","4888.91","0"
"C15589358","Sunita Menon","848","Germany","Male","31","4","90018.45","2","1","0","193132.98","0"
"C15672704","Suresh Joshi","809","France","Female","24","4","0.0","2","1","0","193518.76","0"
"C15789955","Neha Patel","698","Germany","Male","56","1","112414.81","2","0","0","93982.02","1"
"C15596800","Priya Singh","779","Germany","Male","33","1","158456.76","1","1","1","197000.92","1"
"C15627305","Amit Menon","606","Spain","Male","35","7","0.0","1","1","0","106837.06","1"
"C15645316","Shiva Verma","612","Germany","Female","58","1","149641.53","1","1","1","115161.28","0"
"C15593973","Meena Nair","663","Spain","Female","33","8","122528.18","1","1","0","196260.3","0"
"C15647301","Nitin Kumar","549","Germany","Female","45","3","143734.01","2","1","1","96404.38","0"
"C15750258","Kavita Joshi","675","France","Female","32","2","155663.31","1","1","0","97658.66","0"
"C15685309","Amit Iyer","669","France","Female","35","7","0.0","1","1","1","49108.23","1"
"C15628205","Amit Reddy","571","Germany","Female","34","1","101736.66","1","0","1","195651.66","0"
"C15733974","Harish Menon","500","Spain","Male","37","9","125822.21","1","1","0","111698.0","0"
"C15762110","Pooja Mishra","628","France","Male","37","0","0.0","2","1","1","171707.93","0"
"C15706899","Suresh Kumar","559","France","Male","34","4","0.0","2","1","1","66721.98","0"
"C15732660","Rahul Iyer","769","France","Female","27","2","0.0","1","1","1","57876.05","0"
"C15656121","Pooja Das","733","Germany","Male","31","6","157791.07","2","0","0","177994.81","0"
"C15614220","Pooja Pandey","750","France","Male","22","5","0.0","2","0","1","105125.65","0"
"C15645269","Anjali Mehta","583","France","Female","42","4","0.0","2","1","0","17439.66","0"
"C15698510","Shiva Das","468","Germany","Male","42","9","181627.14","2","1","0","172668.39","0"
"C15569247","Kavita Joshi","727","Spain","Female","57","1","109679.72","1","0","1","753.37","0"
"C15566251","Rohit Das","618","France","Female","37","5","96652.86","1","1","0","98686.4","1"
"C15716134","Deepak Nair","617","France","Male","40","5","190008.32","2","1","1","107047.92","0"
"C15763625","Sanjay Rao","793","Spain","Male","41","9","0.0","2","1","0","152153.74","0"
"C15605965","Rahul Gupta","630","France","Male","43","9","0.0","2","1","1","34338.04","0"
"C15694821","Ramesh Sharma","765","Germany","Male","43","4","148962.76","1","0","1","173878.87","1"
"C15601688","Rohit Mehta","546","France","Male","28","8","0.0","1","1","0","159254.29","0"
"C15575581","Anurag Singh","614","Germany","Female","30","3","131344.52","2","1","0","54776.64","0"
"C15671209","Anjali Rao","593","Germany","Female","29","5","101713.84","3","1","0","134594.99","0"
"C15616529","Amit Pandey","613","Spain","Male","34","3","0.0","1","1","1","41724.72","0"
"C15773906","Sanjay Nair","655","France","Male","38","4","0.0","2","0","0","110527.71","0"
"C15722993","Vikram Bose","700","France","Female","27","6","137963.07","1","0","0","8996.79","0"
"C15752463","Meena Nair","826","Spain","Female","29","4","129938.07","1","0","1","190200.53","0"
"C15589754","Harish Rao","652","Germany","Male","45","2","151421.44","1","0","1","115333.43","0"
"C15669899","Harish Singh","755","Germany","Female","45","7","135643.0","1","0","0","143619.52","1"
"C15766887","Anjali Mishra","538","Spain","Male","39","2","122773.5","2","1","1","58467.08","0"
"C15768006","Kavita Bose","729","France","Male","34","3","152303.8","1","1","0","12128.69","0"
"C15741295","Harish Mehta","615","France","Male","49","3","0.0","2","1","1","49872.33","0"
"C15811327","Suresh Nair","700","Spain","Male","54","1","79415.67","1","0","1","139735.54","0"
"C15690007","Vikram Bose","434","Germany","Female","58","9","125801.03","2","1","0","60891.8","1"
"C15690664","Deepak Chopra","729","Spain","Male","37","10","0.0","2","1","0","100862.54","0"
"C15719348","Anurag Verma","513","France","Male","35","8","0.0","1","1","0","76640.29","1"
"C15781802","Anjali Verma","755","France","Male","41","6","104817.41","1","1","0","126013.58","1"
"C15752731","Vikram Pandey","615","France","Female","30","9","0.0","1","1","0","87347.82","0"
"C15600997","Rohit Gupta","747","Germany","Female","32","5","67495.04","2","0","1","77370.37","0"
"C15750776","Sanjay Bose","850","France","Female","36","0","164850.54","1","1","1","62722.44","0"
"C15723907","Ramesh Nair","712","Germany","Female","49","5","154776.42","2","0","0","196257.68","0"
"C15633419","Vikram Thakur","622","Germany","Female","28","1","143124.63","2","1","0","81723.8","0"
"C15702430","Kavita Kumar","548","France","Female","35","10","0.0","1","1","1","31299.71","0"
"C15710456","Anjali Gupta","607","France","Female","27","2","0.0","2","1","0","63495.86","0"
"C15650351","Rahul Patel","653","France","Female","38","8","102133.38","1","1","1","166520.96","0"
"C15590820","Nitin Iyer","699","Spain","Male","26","6","79932.41","1","0","0","150242.44","0"
"C15640454","Sunita Patel","693","Germany","Male","40","0","120711.73","1","0","0","27345.18","1"
"C15697789","Sanjay Bose","647","Germany","Female","43","3","122717.53","2","1","1","87000.39","0"
"C15808182","Shiva Mishra","478","Spain","Female","36","3","92363.3","2","1","0","44912.7","0"
"C15588670","Priya Mehta","705","Spain","Female","40","5","203715.15","1","1","0","179978.68","1"
"C15721292","Nitin Bajpai","719","Spain","Male","39","5","0.0","2","1","0","145759.7","0"
"C15604217","Nitin Verma","726","France","Male","34","9","0.0","2","0","0","14121.61","0"
"C15651369","Sanjay Rao","626","France","Male","21","1","0.0","2","1","0","66232.23","0"
"C15782454","Rohit Thakur","552","France","Male","49","4","0.0","1","1","1","190296.76","1"
"C15814032","Vikram Das","807","Germany","Female","31","1","93460.47","2","0","0","172782.69","0"
"C15570326","Ramesh Pandey","621","France","Male","34","6","0.0","2","1","1","99128.13","0"
"C15624428","Rahul Mehta","651","Germany","Female","24","7","40224.7","1","1","1","178341.33","0"
"C15755638","Priya Mehta","673","France","Female","43","5","168069.73","1","1","1","146992.24","1"
"C15600992","Neha Verma","652","France","Male","36","1","0.0","2","1","1","151314.98","0"
"C15755649","Shiva Sharma","584","Germany","Male","47","7","130538.77","1","1","0","92915.84","0"
"C15795228","Sunita Mishra","756","France","Male","37","3","132623.6","1","1","1","58974.0","0"
"C15589257","Meena Joshi","670","France","Female","35","3","103465.02","2","1","1","174627.06","0"
"C15719302","Amit Gupta","765","France","Female","50","9","126547.8","1","1","1","79579.94","1"
"C15639882","Sunita Patel","528","France","Male","30","2","128262.72","2","1","0","50771.16","0"
"C15791279","Rahul Das","701","France","Male","40","5","169742.64","1","1","1","153537.55","1"
"C15636935","Neha Mehta","797","France","Female","29","1","0.0","2","1","1","132975.39","0"
"C15686909","Pooja Sharma","639","Germany","Male","27","3","150795.81","1","0","1","85208.93","0"
"C15589572","Ramesh Gupta","785","Spain","Female","61","4","129855.72","2","1","0","170214.82","1"
"C15779947","Amit Iyer","363","Spain","Female","28","6","146098.43","3","1","0","100615.14","1"
"C15573769","Meena Bose","764","France","Female","24","7","0.0","2","1","0","186105.99","0"
"C15578866","Amit Nair","676","France","Female","43","2","0.0","1","1","1","55119.53","0"
"C15739131","Rahul Bose","718","Germany","Male","28","4","65643.3","1","1","0","28760.99","0"
"C15813444","Anurag Singh","590","Spain","Female","34","6","0.0","2","1","0","171021.44","0"
"C15678058","Ramesh Rao","584","France","Male","38","9","104584.16","1","1","0","176678.72","0"
"C15769169","Meena Menon","645","France","Male","41","7","0.0","1","0","1","28667.56","0"
"C15804602","Suresh Sharma","772","Germany","Male","30","6","99785.28","2","0","0","197238.03","0"
"C15651052","Neha Mehta","399","Germany","Male","46","2","127655.22","1","1","0","139994.68","1"
"C15724334","Anurag Bose","529","France","Male","22","5","0.0","1","1","0","151169.83","0"
"C15569451","Maharaj Chopra","463","France","Male","35","2","101257.16","1","1","1","118113.64","0"
"C15650098","Neha Verma","630","France","Female","40","7","0.0","2","1","1","34453.17","0"
"C15724307","Sunita Bajpai","780","France","Male","76","10","121313.88","1","0","1","64872.33","0"
"C15599268","Meena Bajpai","584","Spain","Male","32","5","0.0","2","1","0","10956.82","0"
"C15594864","Deepak Menon","752","Germany","Male","30","4","81523.38","1","1","1","36885.85","0"
"C15616451","Amit Menon","697","France","Female","47","6","128252.66","1","1","1","168053.4","0"
"C15715667","Priya Reddy","850","France","Female","32","7","0.0","2","0","0","155227.0","0"
"C15658969","Anurag Mishra","711","France","Male","51","7","0.0","3","1","0","38409.79","1"
"C15738174","Sunita Bose","452","France","Female","32","5","0.0","2","0","1","75279.39","0"
"C15813590","Sunita Sharma","610","Spain","Male","42","6","0.0","2","1","0","158302.59","1"
"C15624229","Amit Patel","694","France","Female","22","4","0.0","2","1","1","11525.72","0"
"C15674148","Priya Nair","579","Spain","Male","33","6","0.0","1","1","0","94993.04","1"
"C15625080","Ramesh Verma","745","Spain","Female","54","8","0.0","1","1","0","173912.29","1"
"C15682528","Meena Iyer","572","France","Male","33","5","0.0","1","0","1","41139.05","0"
"C15696900","Sanjay Chopra","505","Germany","Male","29","3","145541.56","2","1","1","58019.95","0"
"C15730038","Priya Kumar","706","France","Female","23","5","0.0","1","0","0","164128.41","1"
"C15812272","Maharaj Mehta","693","Germany","Male","44","5","124601.58","2","1","1","46998.13","1"
"C15654654","Rahul Thakur","725","Germany","Female","33","7","115182.84","2","1","1","177279.41","0"
"C15697625","Neha Pandey","791","France","Male","37","2","163789.49","2","1","0","75832.53","0"
"C15616280","Anurag Rao","536","France","Male","46","1","65733.41","1","1","0","61094.53","0"
"C15654229","Pooja Sharma","699","Spain","Male","47","1","0.0","2","0","1","30117.44","0"
"C15628298","Maharaj Bose","500","Spain","Female","47","8","128486.11","1","1","0","179227.12","0"
"C15733387","Meena Mehta","707","Spain","Female","53","6","109663.47","1","1","1","52110.45","0"
"C15775572","Vikram Rao","531","Germany","Female","42","6","88324.31","2","1","0","75248.75","0"
"C15613844","Kavita Reddy","557","France","Female","28","7","146445.24","2","1","0","184317.74","0"
"C15578515","Rohit Patel","659","France","Female","38","3","0.0","2","1","0","158553.1","0"
"C15607598","Sunita Sharma","575","Spain","Female","31","6","0.0","2","1","1","95686.42","0"
"C15742480","Amit Rao","775","Germany","Male","36","2","109949.05","2","0","1","71682.54","0"
"C15749482","Ramesh Bajpai","772","Spain","Male","30","4","78653.05","1","1","0","1790.48","0"
"C15607537","Rohit Verma","587","Germany","Male","46","9","107850.82","1","1","0","139431.0","1"
"C15575410","Anurag Pandey","667","Germany","Female","39","4","83765.35","2","1","0","118358.54","0"
"C15684865","Nitin Bajpai","771","France","Female","66","7","143773.07","1","1","1","130827.88","0"
"C15600700","Amit Verma","523","Germany","Male","63","6","116227.27","1","1","1","119404.63","0"
"C15774155","Deepak Rao","662","Germany","Male","33","0","103471.52","1","1","1","162703.0","0"
"C15634267","Anjali Singh","717","France","Male","42","5","0.0","2","1","0","172665.21","0"
"C15619626","Meena Joshi","746","France","Male","24","3","137492.35","2","0","1","170142.09","0"
"C15660422","Priya Verma","569","France","Male","28","7","0.0","2","1","0","73977.23","0"
"C15617934","Amit Patel","579","France","Male","36","9","129829.59","1","1","1","60906.12","0"
"C15760774","Maharaj Singh","519","France","Female","21","1","146329.57","2","1","1","194867.27","0"
"C15813132","Rahul Kumar","696","Germany","Male","30","4","114027.7","1","1","1","193716.56","0"
"C15593331","Anurag Bajpai","693","Germany","Male","25","6","146580.69","1","0","1","14633.35","0"
"C15616709","Suresh Iyer","587","Germany","Female","38","0","132122.42","2","0","0","31730.32","0"
"C15658052","Rahul Mehta","626","France","Female","44","10","81553.93","1","1","0","20063.63","1"
"C15721189","Maharaj Rao","666","France","Female","66","7","0.0","2","1","1","99792.82","0"
"C15711288","Shiva Bajpai","512","France","Male","24","6","0.0","2","1","0","37654.31","0"
"C15770030","Rohit Kumar","689","Spain","Female","28","3","0.0","2","1","1","192449.02","0"
"C15803681","Priya Rao","803","France","Female","26","4","0.0","2","1","1","181208.47","0"
"C15702789","Shiva Iyer","548","Germany","Male","32","5","175214.71","1","1","1","155165.61","0"
"C15814930","Neha Patel","588","Germany","Female","40","10","125534.51","1","1","0","121504.18","1"
"C15658306","Maharaj Singh","693","France","Male","68","4","97705.99","1","1","1","61569.07","0"
